student_id,age,gender,year,college,department,hostel_resident,part_time_job,sports_regular,chronotype,phone_type,data_plan,latent_risk,days_observed,avg_screen_time,avg_sleep,avg_night_usage,avg_location_entropy,pct_low_sleep,pct_late_sleep,mean_risk_prob,high_days,medium_days,low_days,overall_risk_label
249,22,Female,I,Guru Nanak College,AI&DS,1,0,0,intermediate,Android,Low,-0.7714357118050946,60,6.278666666666667,7.1015,0.9506666666666667,0.4185833333333333,0.0,0.08333333333333333,0.6406666666666666,24,28,8,High
250,21,Male,IV,Madras Christian College,IT,1,0,0,intermediate,iOS,Low,0.7487052450173728,60,3.9025000000000003,5.858833333333333,0.9136666666666666,0.3829666666666667,0.65,0.06666666666666667,0.79845,48,12,0,High
251,20,Male,I,Guru Nanak College,EEE,0,1,0,evening,Android,Low,-1.5036485024080175,60,4.128333333333333,5.945833333333334,1.2568333333333332,0.34456666666666663,0.5166666666666667,0.25,0.6519333333333334,27,20,13,High
252,23,Male,I,Presidency College,BA English,1,0,0,intermediate,Android,Low,-0.9512582926430779,60,3.4285,6.856,0.9113333333333333,0.41405,0.03333333333333333,0.03333333333333333,0.4691666666666666,3,29,28,Low
253,24,Female,I,Sathyabama University,B.Com,0,0,1,intermediate,iOS,Medium,-0.35048785939487587,60,3.9493333333333336,7.298166666666666,0.9183333333333333,0.43601666666666666,0.0,0.11666666666666667,0.5304333333333333,12,29,19,High
254,17,Male,IV,IIT Madras,EEE,0,0,1,intermediate,Android,High,0.11182157581298842,60,2.948,7.4125,0.8876666666666666,0.37485,0.0,0.05,0.46571666666666667,4,29,27,Low
255,24,Male,II,Guru Nanak College,IT,1,0,0,morning,Android,Medium,-1.2430070128128516,60,3.9631666666666665,6.319,0.7648333333333334,0.4560333333333333,0.31666666666666665,0.08333333333333333,0.54665,11,29,20,High
256,20,Female,IV,Loyola College,Psychology,1,0,1,intermediate,Android,Low,0.654311726420023,60,4.9991666666666665,7.205333333333333,0.9031666666666667,0.4224833333333333,0.0,0.06666666666666667,0.6756166666666666,31,21,8,High
257,22,Female,I,Presidency College,Civil,1,0,1,evening,Android,Medium,0.40262773505331906,60,3.3896666666666664,7.740666666666667,1.2761666666666664,0.41475,0.0,0.31666666666666665,0.527,12,24,24,High
258,22,Female,II,Sathyabama University,BioTech,1,1,0,intermediate,Android,Medium,0.650458905303599,60,4.892833333333333,8.080833333333334,0.9281666666666666,0.3887333333333334,0.0,0.1,0.5637833333333333,12,33,15,High
259,24,Female,IV,Presidency College,BBA,1,0,0,morning,Android,Medium,-1.2197643599902448,60,4.942166666666667,6.280666666666666,0.7928333333333334,0.4270333333333333,0.35,0.03333333333333333,0.6142,21,31,8,High
260,17,Female,II,Hindustan Institute,Mechanical,1,0,0,intermediate,Android,High,-1.0828478849075147,60,4.8785,8.212166666666667,0.943,0.4003,0.0,0.11666666666666667,0.38285,3,18,39,Low
261,19,Male,III,VIT Chennai,CSE,1,0,0,intermediate,Android,Low,0.24965567823597407,60,4.4395,4.5375,0.9886666666666667,0.38986666666666664,1.0,0.11666666666666667,0.9000666666666667,58,2,0,High
262,20,Male,II,VIT Chennai,B.Com,0,0,0,intermediate,Android,High,0.11994533605071285,60,6.081,6.295833333333333,1.0195,0.3538833333333333,0.31666666666666665,0.15,0.8156666666666667,50,10,0,High
263,17,Male,IV,Hindustan Institute,BBA,1,0,0,morning,Android,High,0.7227592288728801,60,4.078666666666667,7.784166666666667,0.7038333333333333,0.36771666666666664,0.016666666666666666,0.016666666666666666,0.51715,7,29,24,Medium
264,23,Female,IV,Madras Christian College,Psychology,0,0,0,intermediate,iOS,Medium,0.04848706853994641,60,4.356833333333333,6.806666666666667,0.8968333333333334,0.4090166666666667,0.03333333333333333,0.08333333333333333,0.639,22,30,8,High
265,17,Male,II,Anna University,ECE,0,0,0,evening,Android,Low,0.5237233303264062,60,5.279166666666667,6.7379999999999995,1.3091666666666666,0.40841666666666665,0.06666666666666667,0.35,0.7785666666666666,47,12,1,High
266,23,Male,II,Madras Christian College,Data Science,0,1,0,morning,iOS,Medium,0.14772222072368058,60,4.2095,7.8935,0.7508333333333332,0.40876666666666667,0.0,0.05,0.4880333333333333,6,30,24,Medium
267,23,Male,II,Saveetha Engineering,Mechanical,1,1,1,intermediate,Android,Medium,0.03836915678523737,60,2.898,7.009166666666667,0.9555,0.4113666666666667,0.03333333333333333,0.06666666666666667,0.5308666666666667,8,34,18,Medium
268,23,Male,II,Velammal Engineering,IT,0,0,1,evening,iOS,Medium,0.26547509060681246,60,2.4911666666666665,6.7540000000000004,1.1945000000000001,0.41606666666666664,0.1,0.2,0.5715333333333333,17,23,20,High
269,18,Female,IV,Madras University Affiliated,BBA,0,0,0,morning,Android,High,1.1139777303540581,60,3.4691666666666667,5.883166666666667,0.7751666666666667,0.44175,0.5833333333333334,0.03333333333333333,0.7891666666666667,46,12,2,High
270,22,Female,I,Velammal Engineering,Mechanical,0,1,0,intermediate,Android,Medium,0.9402264862592393,60,4.141166666666667,7.705666666666667,0.9318333333333333,0.40658333333333335,0.0,0.1,0.6024166666666666,16,35,9,High
271,18,Male,IV,Guru Nanak College,IT,0,0,0,intermediate,Android,High,-0.6369365637549957,60,6.582166666666667,6.7235000000000005,1.0005,0.44045,0.08333333333333333,0.16666666666666666,0.7262166666666666,38,19,3,High
272,19,Male,I,Madras University Affiliated,AI&DS,0,0,1,evening,iOS,Medium,0.27119494824739715,60,4.011166666666666,7.591333333333334,1.3241666666666667,0.41375,0.0,0.3333333333333333,0.5938,14,32,14,High
273,22,Female,I,Sathyabama University,Data Science,0,0,0,evening,Android,Medium,-0.56806489523235,60,3.0515,6.497166666666667,1.2546666666666666,0.42588333333333334,0.11666666666666667,0.31666666666666665,0.5924166666666667,19,27,14,High
274,19,Female,I,Velammal Engineering,CSE,0,1,0,evening,Android,Medium,-0.478167610986474,60,2.931833333333333,3.920666666666667,1.3026666666666666,0.39653333333333335,1.0,0.2833333333333333,0.8908666666666666,59,1,0,High
275,19,Male,IV,Velammal Engineering,EEE,0,0,1,intermediate,Android,Medium,1.1288407208473792,60,2.4555000000000002,8.4215,0.9316666666666666,0.40553333333333336,0.0,0.11666666666666667,0.42301666666666665,2,24,34,Low
276,21,Male,IV,SRM Institute,AI&DS,0,0,0,intermediate,Android,Medium,-0.3243280060910228,60,3.4553333333333334,7.091666666666667,0.965,0.4209,0.016666666666666666,0.11666666666666667,0.5081166666666667,11,24,25,High
277,23,Female,IV,Madras University Affiliated,Mechanical,1,0,0,intermediate,Android,Low,-1.4228700672052135,60,4.6530000000000005,6.394833333333334,0.9473333333333334,0.3903,0.25,0.1,0.5733833333333334,11,37,12,High
278,22,Female,I,Saveetha Engineering,Psychology,0,0,1,morning,Android,Medium,0.2557214607351818,60,3.4070000000000005,5.991333333333333,0.7283333333333334,0.4284,0.45,0.05,0.6914666666666667,30,24,6,High
279,19,Female,II,Sathyabama University,Psychology,0,0,0,intermediate,iOS,High,1.1861718353379318,60,5.5335,8.065999999999999,0.8901666666666667,0.4051166666666666,0.0,0.15,0.6574166666666666,25,32,3,High
280,24,Female,II,Saveetha Engineering,BA English,1,0,0,evening,Android,Low,-0.38485884590758745,60,0.8813333333333334,6.408666666666666,0.791,0.41281666666666667,0.18333333333333332,0.11666666666666667,0.41978333333333334,5,16,39,Medium
281,24,Male,III,Velammal Engineering,BBA,0,0,0,intermediate,Android,High,0.6202235170363383,60,4.294666666666667,7.932333333333333,0.8811666666666667,0.42375,0.0,0.1,0.54955,9,38,13,Medium
282,23,Female,I,Loyola College,IT,1,0,0,evening,Android,Low,-1.1162669810022368,60,3.4571666666666667,6.614833333333333,1.2173333333333334,0.41583333333333333,0.16666666666666666,0.21666666666666667,0.5418000000000001,7,36,17,Medium
283,23,Female,III,Madras Christian College,CSE,0,0,1,morning,Android,Medium,-0.16393903341928712,60,4.6193333333333335,7.340333333333334,0.7010000000000001,0.43069999999999997,0.0,0.0,0.54035,9,36,15,Medium
284,20,Female,III,Anna University,CSE,1,0,1,intermediate,Android,Low,-0.05430221765838139,60,2.3365,7.843666666666667,0.9541666666666667,0.45675000000000004,0.0,0.08333333333333333,0.37726666666666664,2,15,43,Low
285,24,Male,IV,IIT Madras,CSE,0,0,0,intermediate,Android,Medium,-1.2142989973446476,60,5.0456666666666665,6.747333333333333,0.9313333333333333,0.3843833333333333,0.06666666666666667,0.05,0.5830833333333333,16,29,15,High
286,17,Female,I,Anna University,Civil,1,1,0,evening,Android,Medium,-0.28562336064528754,60,3.2106666666666666,4.975833333333333,1.1588333333333334,0.40443333333333337,0.9833333333333333,0.21666666666666667,0.8181499999999999,49,11,0,High
287,19,Female,I,Sathyabama University,Mechanical,1,0,1,intermediate,iOS,High,-0.6256190920859517,60,7.399166666666667,6.7044999999999995,0.9141666666666667,0.42566666666666664,0.08333333333333333,0.05,0.7744,45,15,0,High
288,23,Female,II,Sathyabama University,BioTech,0,0,0,intermediate,Android,Medium,0.00220946870714916,60,3.5228333333333333,6.427499999999999,0.9495,0.40736666666666665,0.23333333333333334,0.08333333333333333,0.6539333333333333,25,28,7,High
289,17,Male,IV,Loyola College,IT,0,0,0,morning,Android,Medium,0.9900576379872938,60,3.1176666666666666,7.197,0.792,0.40225000000000005,0.0,0.05,0.5636833333333333,17,24,19,High
290,17,Female,II,Hindustan Institute,AI&DS,0,0,1,morning,Android,Medium,-0.9286963677772111,60,2.118333333333333,6.0168333333333335,0.6956666666666667,0.44783333333333336,0.5166666666666667,0.016666666666666666,0.5028166666666667,5,32,23,Medium
291,18,Female,IV,Velammal Engineering,Data Science,1,0,0,morning,Android,Medium,0.0350999710085724,60,4.259166666666667,6.292333333333334,0.705,0.43561666666666665,0.3,0.05,0.7,31,22,7,High
292,17,Male,III,SRM Institute,BBA,0,0,0,intermediate,Android,Low,0.3029329874011293,60,2.5665,5.909000000000001,0.9700000000000001,0.36164999999999997,0.5666666666666667,0.11666666666666667,0.7073166666666667,34,22,4,High
293,23,Male,I,Madras Christian College,Mechanical,0,0,0,intermediate,Android,High,1.1988660576094945,60,3.8531666666666666,7.641333333333334,0.9871666666666667,0.41941666666666666,0.016666666666666666,0.11666666666666667,0.61475,20,31,9,High
294,23,Female,I,Anna University,IT,0,0,0,evening,iOS,Low,0.9982054672609725,60,5.506333333333333,7.370500000000001,1.2416666666666667,0.39590000000000003,0.0,0.26666666666666666,0.7649333333333334,42,17,1,High
295,18,Female,III,Madras Christian College,EEE,1,0,0,intermediate,Android,Medium,0.8378541652971587,60,2.7984999999999998,7.301833333333334,0.8791666666666667,0.4204666666666667,0.0,0.15,0.5497333333333334,12,32,16,High
296,17,Female,III,Anna University,BBA,0,0,0,intermediate,iOS,Low,0.9356719939422189,60,6.1065,6.046833333333334,1.0265,0.4018666666666667,0.5,0.11666666666666667,0.8809166666666666,58,2,0,High
297,18,Female,II,SRM Institute,Mechanical,1,1,0,intermediate,Android,Medium,-0.34941138979057396,60,3.9741666666666666,6.0945,0.8973333333333334,0.39004999999999995,0.4,0.08333333333333333,0.67175,26,29,5,High
298,17,Female,I,Velammal Engineering,ECE,1,0,0,evening,Android,Low,-1.2852616805909436,60,5.319999999999999,5.887833333333333,1.2706666666666666,0.40476666666666666,0.5666666666666667,0.3,0.7682833333333333,39,20,1,High
299,23,Male,II,Loyola College,BA English,0,0,0,intermediate,Android,High,0.5456416525700959,60,4.931333333333333,5.1546666666666665,0.9096666666666666,0.39581666666666665,1.0,0.05,0.8948833333333333,59,1,0,High
300,18,Female,III,SRM Institute,Mechanical,1,0,0,intermediate,Android,Medium,1.1897969242687418,60,5.622166666666667,8.0935,0.8626666666666666,0.4312833333333333,0.0,0.11666666666666667,0.6525833333333334,24,29,7,High
301,22,Male,II,Velammal Engineering,CSE,1,0,0,evening,Android,High,-0.6287888261079859,60,6.4238333333333335,5.633833333333333,1.2448333333333332,0.38908333333333334,0.7666666666666667,0.2833333333333333,0.8676666666666667,57,3,0,High
302,21,Male,II,Guru Nanak College,BA English,1,0,0,intermediate,iOS,Low,-1.10483568252302,60,5.089833333333333,6.819500000000001,0.9361666666666667,0.3859666666666667,0.0,0.08333333333333333,0.5833999999999999,16,30,14,High
303,18,Male,IV,Guru Nanak College,BBA,0,0,0,evening,Android,High,-0.0110701968753898,60,5.681333333333333,7.312166666666667,1.2496666666666667,0.41195,0.0,0.26666666666666666,0.7100000000000001,36,20,4,High
304,22,Male,I,Anna University,IT,0,0,0,morning,Android,High,-0.5517822192513391,60,5.5235,5.9365,0.8153333333333334,0.4142166666666667,0.55,0.1,0.76005,41,16,3,High
305,21,Female,III,SRM Institute,Mechanical,0,0,0,intermediate,Android,High,2.3592755402469803,60,6.996833333333333,6.920833333333333,0.9713333333333334,0.45071666666666665,0.016666666666666666,0.1,0.9070666666666667,60,0,0,High
306,17,Female,II,Hindustan Institute,Civil,0,0,0,evening,Android,Low,0.9957436645894294,60,4.279333333333333,5.994833333333333,1.1900000000000002,0.3875166666666667,0.48333333333333334,0.18333333333333332,0.82155,51,7,2,High
307,17,Male,I,SRM Institute,AI&DS,0,1,0,intermediate,Android,Medium,0.13985421504702214,60,5.0975,5.890166666666667,0.9021666666666667,0.43234999999999996,0.55,0.11666666666666667,0.8241999999999999,52,8,0,High
308,21,Male,III,Madras University Affiliated,Mechanical,0,0,0,morning,Android,Medium,0.13172412428685518,60,5.354833333333334,8.600833333333332,0.7615,0.40704999999999997,0.0,0.08333333333333333,0.46905,7,20,33,Medium
309,18,Male,II,Anna University,CSE,0,0,1,intermediate,Android,Medium,0.2508303738268123,60,4.5808333333333335,6.8004999999999995,0.9098333333333333,0.4293833333333333,0.05,0.15,0.6695333333333333,29,26,5,High
310,19,Male,III,Madras Christian College,EEE,0,0,0,evening,Android,High,-0.7051468867664594,60,6.373333333333333,6.278499999999999,1.1951666666666665,0.42758333333333337,0.3,0.21666666666666667,0.7910666666666667,47,12,1,High
311,17,Female,II,VIT Chennai,BBA,0,0,0,intermediate,Android,Medium,0.2622569382744682,60,6.123,7.712666666666666,0.9083333333333333,0.3625833333333333,0.0,0.05,0.6713666666666668,28,27,5,High
312,24,Female,III,VIT Chennai,BBA,0,0,1,intermediate,Android,High,0.7394161116302639,60,5.194500000000001,7.4105,0.8118333333333333,0.4196666666666667,0.0,0.05,0.6692666666666667,25,33,2,High
313,17,Male,I,Guru Nanak College,B.Com,1,0,1,evening,Android,Medium,0.5808027460541347,60,3.6518333333333333,6.257333333333333,1.3258333333333332,0.3845166666666667,0.26666666666666666,0.38333333333333336,0.7750333333333334,45,15,0,High
314,24,Female,I,Madras Christian College,B.Com,0,0,1,intermediate,Android,High,-0.7525159181127314,60,6.575833333333334,7.163166666666667,0.9318333333333333,0.43395,0.016666666666666666,0.08333333333333333,0.6642500000000001,25,30,5,High
315,21,Male,III,Loyola College,B.Com,1,1,0,evening,Android,Medium,0.6787447057642277,60,4.8065,6.1898333333333335,1.2013333333333334,0.4232833333333333,0.3,0.23333333333333334,0.8188833333333334,49,11,0,High
316,21,Male,I,Madras University Affiliated,IT,0,1,0,intermediate,Android,Medium,-1.7975114671876842,60,2.8768333333333334,5.869166666666667,0.9306666666666668,0.4246333333333333,0.65,0.05,0.5164333333333333,7,31,22,Medium
317,24,Female,III,Sathyabama University,BA English,0,0,0,evening,Android,Medium,-0.14655513457754027,60,4.275499999999999,6.6241666666666665,1.2595,0.36743333333333333,0.11666666666666667,0.26666666666666666,0.6876833333333334,30,22,8,High
318,23,Female,I,VIT Chennai,B.Com,0,0,0,intermediate,Android,Medium,0.5209291685218506,60,4.220166666666667,7.997833333333333,0.9903333333333334,0.46728333333333333,0.0,0.16666666666666666,0.53115,11,29,20,High
319,20,Male,I,SRM Institute,Psychology,1,0,0,evening,Android,Medium,0.23726043611260944,60,4.497833333333333,6.7,1.2043333333333335,0.39648333333333335,0.13333333333333333,0.25,0.69845,32,23,5,High
320,24,Female,II,Loyola College,Civil,1,0,0,intermediate,Android,Medium,0.3705478362140678,60,3.5881666666666665,8.734833333333334,0.9271666666666667,0.45116666666666666,0.0,0.06666666666666667,0.3873166666666667,3,16,41,Low
321,19,Male,I,Guru Nanak College,ECE,0,1,0,evening,Android,High,-0.7262049441175363,60,4.495833333333334,5.394333333333334,1.2933333333333332,0.4159,0.8333333333333334,0.3,0.81625,50,9,1,High
322,24,Female,I,SRM Institute,IT,1,0,0,evening,Android,Medium,1.215427138913415,60,5.571166666666667,5.766166666666667,1.1986666666666668,0.4140833333333333,0.7,0.31666666666666665,0.9111166666666667,60,0,0,High
323,19,Female,II,Velammal Engineering,AI&DS,1,0,0,morning,Android,Medium,0.5914446726658373,60,4.1786666666666665,7.698666666666667,0.8166666666666667,0.39493333333333336,0.0,0.08333333333333333,0.5472,12,29,19,High
324,22,Male,I,SRM Institute,Civil,1,1,1,intermediate,Android,Medium,0.6530713247506751,60,4.773166666666667,7.135000000000001,0.9116666666666667,0.42345,0.03333333333333333,0.15,0.6862166666666667,25,32,3,High
325,23,Female,IV,Madras University Affiliated,IT,0,0,1,intermediate,Android,High,1.9595678391664801,60,4.4446666666666665,7.081166666666666,0.9278333333333334,0.40195000000000003,0.08333333333333333,0.11666666666666667,0.7742333333333333,42,16,2,High
326,19,Male,III,Madras Christian College,BA English,0,0,0,morning,Android,High,-0.9410426055386151,60,6.913166666666667,7.463833333333333,0.7771666666666667,0.38963333333333333,0.0,0.05,0.6041000000000001,19,28,13,High
327,17,Female,IV,Hindustan Institute,BA English,0,1,0,morning,Android,Medium,-1.3218936125630476,60,2.7063333333333333,6.050833333333333,0.7635000000000001,0.40963333333333335,0.5,0.06666666666666667,0.50735,9,27,24,Medium
328,18,Female,III,Saveetha Engineering,Mechanical,0,1,0,intermediate,Android,Medium,-1.1800297586720936,60,4.248,8.021666666666667,0.9670000000000001,0.40869999999999995,0.0,0.1,0.35483333333333333,0,18,42,Low
329,21,Other,IV,IIT Madras,Mechanical,1,0,1,evening,Android,High,0.523593992056963,60,4.787000000000001,5.835666666666667,1.2743333333333333,0.4160333333333333,0.65,0.3333333333333333,0.8632500000000001,56,4,0,High
330,24,Female,I,Presidency College,Civil,0,0,1,morning,Android,Medium,0.004666837332346907,60,4.043833333333334,6.712833333333333,0.7675,0.39921666666666666,0.06666666666666667,0.0,0.6161166666666666,20,32,8,High
331,23,Female,III,VIT Chennai,Psychology,0,0,0,intermediate,Android,High,-0.1433198061307428,60,3.7263333333333337,8.4595,0.8841666666666667,0.4171333333333333,0.0,0.03333333333333333,0.3897333333333333,4,17,39,Low
332,20,Male,II,Madras University Affiliated,Data Science,0,0,0,morning,Android,Low,-1.0144113659067011,60,3.6996666666666664,6.489166666666667,0.7861666666666667,0.4405,0.2,0.05,0.5260166666666667,11,24,25,High
333,19,Male,IV,Madras University Affiliated,BioTech,0,1,0,intermediate,Android,High,0.6480645215273486,60,6.163333333333333,6.9270000000000005,0.8605,0.39183333333333337,0.05,0.05,0.7700333333333333,46,11,3,High
334,24,Male,I,Hindustan Institute,BioTech,1,0,0,morning,Android,Medium,-0.8622992823749803,60,3.772666666666667,7.287,0.7086666666666667,0.42928333333333335,0.0,0.0,0.41433333333333333,3,18,39,Low
335,17,Male,III,Loyola College,Mechanical,0,0,0,intermediate,Android,High,0.5839291943062994,60,3.384666666666667,7.636333333333334,0.9633333333333333,0.4086166666666667,0.0,0.08333333333333333,0.5079833333333333,9,28,23,Medium
336,23,Male,II,Guru Nanak College,Mechanical,0,1,0,intermediate,Android,High,0.25227348712052305,60,4.953666666666667,7.227333333333333,0.8945000000000001,0.4038833333333333,0.0,0.06666666666666667,0.6294666666666667,21,29,10,High
337,17,Female,IV,Presidency College,BioTech,0,0,0,intermediate,Android,High,-0.35897325493207904,60,5.207,6.909000000000001,0.8846666666666666,0.4139833333333333,0.03333333333333333,0.03333333333333333,0.64675,23,30,7,High
338,18,Female,III,IIT Madras,IT,1,0,0,intermediate,Android,Medium,0.8723474731192873,60,5.3385,6.319500000000001,0.9091666666666666,0.45135,0.25,0.08333333333333333,0.8073166666666667,51,9,0,High
339,24,Male,IV,Madras Christian College,BBA,0,0,0,morning,Android,Medium,-0.07637139767125843,60,2.0683333333333334,7.174,0.7205,0.42805,0.016666666666666666,0.06666666666666667,0.3942833333333333,2,20,38,Low
340,17,Female,I,VIT Chennai,ECE,0,0,0,intermediate,Android,High,-1.4209970667731615,60,3.0526666666666666,7.0685,0.9858333333333333,0.3905666666666667,0.03333333333333333,0.15,0.38865,4,16,40,Low
341,23,Male,III,Hindustan Institute,Data Science,1,1,0,intermediate,Android,Medium,-0.03911774677928444,60,2.3345,7.206666666666666,0.9346666666666666,0.43833333333333335,0.0,0.13333333333333333,0.4534333333333333,4,25,31,Low
342,19,Female,I,SRM Institute,ECE,0,0,0,intermediate,iOS,High,-1.12415187744286,60,6.436166666666667,6.429,0.977,0.4143666666666667,0.16666666666666666,0.08333333333333333,0.7118,36,20,4,High
343,17,Male,III,Madras University Affiliated,B.Com,0,1,0,morning,Android,Low,-0.7026160589386928,60,5.070666666666667,7.3835,0.7566666666666666,0.42073333333333335,0.0,0.06666666666666667,0.50245,9,25,26,Medium
344,19,Male,I,Madras Christian College,ECE,1,0,0,intermediate,Android,High,0.7695652956443029,60,5.072500000000001,5.5985000000000005,0.9558333333333333,0.38199999999999995,0.7666666666666667,0.11666666666666667,0.8584666666666667,53,6,1,High
345,24,Female,III,Guru Nanak College,Psychology,0,0,1,morning,Android,High,0.4159992606382484,60,4.9285,6.677333333333333,0.8364999999999999,0.43411666666666665,0.11666666666666667,0.1,0.7023666666666667,29,30,1,High
346,23,Female,IV,Madras University Affiliated,Data Science,1,0,0,evening,Android,Medium,-0.7822697602970285,60,3.5573333333333332,5.318833333333333,1.1876666666666666,0.42083333333333334,0.9,0.21666666666666667,0.7830666666666667,47,13,0,High
347,23,Male,IV,Velammal Engineering,BioTech,1,0,0,evening,Android,Medium,-0.5249567639107545,60,4.055000000000001,4.190666666666667,1.1993333333333331,0.38383333333333336,1.0,0.25,0.8881333333333333,60,0,0,High
348,17,Female,III,IIT Madras,IT,0,0,1,evening,Android,High,-0.5863143085817807,60,3.3808333333333334,6.297166666666667,1.2455,0.38038333333333335,0.31666666666666665,0.3,0.6353000000000001,26,25,9,High
349,21,Female,II,Loyola College,AI&DS,1,0,0,morning,Android,Medium,1.2274908267528166,60,4.509,5.279166666666667,0.7616666666666667,0.3984166666666667,0.95,0.05,0.88955,58,2,0,High
350,17,Male,II,Anna University,Psychology,0,0,0,morning,Android,Low,-0.14210936430829876,60,5.390166666666667,7.133833333333333,0.7378333333333333,0.4325,0.03333333333333333,0.05,0.6113333333333333,18,33,9,High
351,17,Male,III,Presidency College,CSE,1,0,0,morning,Android,High,1.529927527933439,60,3.9715,6.272166666666666,0.733,0.39193333333333336,0.25,0.05,0.7975166666666667,46,14,0,High
352,24,Female,II,Madras Christian College,ECE,0,0,0,morning,Android,Medium,0.6913233707767088,60,3.5189999999999997,5.842,0.7513333333333333,0.40108333333333335,0.5833333333333334,0.03333333333333333,0.7688166666666666,44,16,0,High
353,24,Male,III,IIT Madras,BioTech,1,0,0,evening,iOS,High,-0.9378083623132,60,6.021,5.087999999999999,1.252,0.4113,0.9333333333333333,0.2833333333333333,0.8870666666666666,57,3,0,High
354,20,Male,I,Guru Nanak College,Mechanical,1,0,1,intermediate,Android,High,0.9175033594015196,60,3.3055000000000003,7.623666666666667,0.9726666666666667,0.4003833333333333,0.0,0.1,0.5601333333333333,13,34,13,High
355,18,Male,II,VIT Chennai,BioTech,0,0,0,evening,Android,Low,-0.37474707862429346,60,3.6365,4.7669999999999995,1.2343333333333333,0.399,1.0,0.25,0.8555333333333334,59,1,0,High
356,24,Female,III,VIT Chennai,AI&DS,1,0,0,morning,Android,Medium,-0.9237557941062928,60,4.848,7.622,0.7098333333333334,0.3826833333333333,0.0,0.016666666666666666,0.43601666666666666,2,23,35,Low
357,18,Female,IV,Velammal Engineering,EEE,1,0,1,intermediate,Android,High,0.5083568226514862,60,5.555666666666666,6.688,0.9518333333333333,0.41351666666666664,0.06666666666666667,0.11666666666666667,0.7765666666666667,43,17,0,High
358,20,Female,IV,Hindustan Institute,AI&DS,0,0,1,evening,Android,High,-0.8939345388107169,60,5.734333333333334,5.8135,1.2488333333333335,0.42,0.6333333333333333,0.26666666666666666,0.7972166666666667,48,11,1,High
359,20,Male,II,Madras University Affiliated,CSE,0,0,1,intermediate,Android,Medium,0.3320520759487873,60,1.9503333333333333,7.3421666666666665,0.8545,0.43423333333333336,0.0,0.03333333333333333,0.43678333333333336,5,19,36,Medium
360,22,Female,IV,Presidency College,AI&DS,1,1,1,intermediate,Android,High,-0.515236812570233,60,3.737,5.911833333333333,0.881,0.4253166666666667,0.55,0.06666666666666667,0.6744833333333333,31,22,7,High
361,18,Female,IV,Anna University,BioTech,1,0,0,morning,iOS,Medium,-0.9041629797391391,60,6.860833333333333,7.0615,0.7941666666666667,0.4498,0.016666666666666666,0.03333333333333333,0.6691333333333334,26,33,1,High
362,17,Female,II,Anna University,BioTech,0,0,0,morning,Android,Medium,1.929341340462737,60,5.271833333333333,7.0665000000000004,0.7808333333333334,0.45566666666666666,0.0,0.11666666666666667,0.8008166666666666,50,9,1,High
363,23,Female,I,Madras Christian College,Psychology,1,0,1,morning,Android,Medium,-1.526246046301913,60,3.1318333333333332,6.3165000000000004,0.6776666666666668,0.38073333333333337,0.26666666666666666,0.0,0.4494666666666667,6,21,33,Medium
364,23,Male,I,Anna University,CSE,0,0,1,intermediate,Android,High,-0.6883080086236015,60,5.194333333333334,7.422,0.9873333333333334,0.45353333333333334,0.0,0.11666666666666667,0.5706833333333333,14,34,12,High
365,24,Male,III,Anna University,CSE,0,0,1,intermediate,Android,Low,0.5576522192115096,60,4.992333333333334,6.086,0.9480000000000001,0.4081666666666667,0.36666666666666664,0.13333333333333333,0.8105,50,8,2,High
366,23,Female,III,Madras University Affiliated,CSE,0,0,0,intermediate,Android,Medium,-0.1913331040552302,60,2.1420000000000003,7.108333333333333,0.855,0.3688,0.0,0.06666666666666667,0.4095333333333333,2,20,38,Low
367,18,Male,I,Velammal Engineering,Mechanical,0,0,0,evening,Android,Medium,0.4309831808420069,60,4.590333333333334,7.0808333333333335,1.2313333333333332,0.40735,0.03333333333333333,0.2,0.6898833333333333,28,29,3,High
368,23,Female,III,Presidency College,EEE,0,0,0,intermediate,Android,High,-0.1690202041202511,60,5.060833333333333,7.639833333333333,0.9961666666666668,0.37886666666666663,0.0,0.15,0.5621833333333334,15,26,19,High
369,21,Male,III,Guru Nanak College,ECE,0,0,0,morning,Android,Low,0.9258770493788536,60,6.840333333333334,6.433000000000001,0.6728333333333333,0.4156,0.18333333333333332,0.08333333333333333,0.8446,55,5,0,High
370,19,Male,IV,Sathyabama University,Data Science,0,0,1,morning,Android,High,1.0292778955180997,60,3.3888333333333334,8.287333333333333,0.7038333333333333,0.39741666666666664,0.0,0.016666666666666666,0.44165,4,24,32,Low
371,23,Female,I,IIT Madras,BioTech,0,0,0,morning,Android,Low,-0.9197033591606512,60,2.1828333333333334,6.531833333333334,0.8301666666666667,0.3886833333333334,0.13333333333333333,0.05,0.43401666666666666,5,22,33,Medium
372,21,Male,IV,IIT Madras,BA English,1,0,0,evening,Android,Low,-0.7871463064880464,60,4.8774999999999995,6.6915000000000004,1.3210000000000002,0.4214,0.1,0.36666666666666664,0.67325,28,23,9,High
373,21,Female,IV,Velammal Engineering,ECE,0,0,0,evening,Android,High,-0.11516671503040901,60,4.8293333333333335,6.219833333333333,1.2065,0.42158333333333337,0.31666666666666665,0.26666666666666666,0.7824500000000001,45,15,0,High
