student_id,date,weekday,is_weekend,screen_time_hrs,night_usage_hrs,sleep_hours,calls_count,night_calls,app_social_hrs,app_entertainment_hrs,app_education_hrs,location_jumps,location_entropy,late_sleep_flag,low_sleep_flag,study_ratio,risk_probability,risk_label
341,2025-07-12,5,1,3.77,1.46,6.84,1,0,1.19,0.96,1.62,7,0.765,0,0,0.431,0.713,High
341,2025-07-13,6,1,2.19,2.14,7.49,7,0,1.15,0.62,0.42,9,0.464,1,0,0.19,0.609,Medium
341,2025-07-14,0,0,2.29,0.46,7.43,6,0,0.55,0.41,1.33,6,0.66,0,0,0.58,0.314,Low
341,2025-07-15,1,0,1.82,0.88,7.01,5,0,1.16,0.66,0.0,3,0.579,0,0,0.0,0.578,Medium
341,2025-07-16,2,0,0.55,0.55,6.97,8,1,0.0,0.0,0.55,6,0.832,0,0,1.0,0.188,Low
341,2025-07-17,3,0,2.27,1.28,6.5,4,0,0.0,0.49,1.79,1,0.139,0,0,0.786,0.425,Low
341,2025-07-18,4,0,1.52,0.55,7.82,9,1,0.0,0.57,0.95,3,0.609,0,0,0.626,0.308,Low
341,2025-07-19,5,1,1.41,1.41,6.34,5,0,0.97,0.0,0.44,8,0.511,0,0,0.311,0.627,Medium
341,2025-07-20,6,1,1.89,1.67,6.58,3,1,0.86,0.13,0.9,7,0.527,1,0,0.477,0.764,High
341,2025-07-21,0,0,3.56,0.87,7.11,3,0,1.4,0.68,1.48,5,0.509,0,0,0.415,0.571,Medium
341,2025-07-22,1,0,2.86,0.0,7.66,10,0,1.34,0.74,0.78,6,0.313,0,0,0.273,0.399,Low
341,2025-07-23,2,0,3.11,1.18,7.55,7,1,0.85,0.86,1.4,5,0.608,0,0,0.449,0.506,Medium
341,2025-07-24,3,0,2.58,1.09,7.62,5,0,0.9,0.98,0.71,7,0.163,0,0,0.274,0.44,Low
341,2025-07-25,4,0,3.72,0.51,7.8,5,0,1.69,0.79,1.24,8,0.295,0,0,0.333,0.394,Low
341,2025-07-26,5,1,1.72,1.56,7.4,10,1,0.79,0.57,0.37,7,0.244,1,0,0.214,0.656,Medium
341,2025-07-27,6,1,1.73,1.59,7.13,7,0,0.37,0.62,0.74,10,0.745,1,0,0.43,0.732,High
341,2025-07-28,0,0,1.72,0.66,7.34,8,0,0.09,0.63,1.0,6,0.374,0,0,0.583,0.148,Low
341,2025-07-29,1,0,3.94,0.58,7.1,4,0,0.2,1.78,1.96,7,0.102,0,0,0.497,0.422,Low
341,2025-07-30,2,0,1.69,0.71,7.53,3,0,0.45,0.37,0.87,9,0.59,0,0,0.516,0.24,Low
342,2025-06-01,6,1,6.87,1.14,5.46,7,1,2.5,2.85,1.52,9,0.56,0,1,0.221,0.91,High
342,2025-06-02,0,0,7.2,1.07,6.79,6,0,2.22,1.92,3.06,7,0.412,0,0,0.425,0.739,High
342,2025-06-03,1,0,8.1,0.46,6.82,8,0,2.57,2.69,2.84,0,0.126,0,0,0.351,0.751,High
342,2025-06-04,2,0,8.12,0.36,6.45,9,0,2.75,1.44,3.94,4,0.252,0,0,0.485,0.768,High
342,2025-06-05,3,0,7.42,0.72,6.64,5,1,2.39,2.99,2.04,5,0.434,0,0,0.275,0.684,Medium
342,2025-06-06,4,0,6.2,0.76,6.26,0,0,1.62,2.5,2.09,1,0.551,0,0,0.336,0.631,Medium
342,2025-06-07,5,1,8.06,2.22,6.34,9,0,3.26,2.61,2.19,6,0.885,1,0,0.272,0.936,High
342,2025-06-08,6,1,8.13,1.43,7.04,8,0,3.13,2.2,2.8,4,0.04,0,0,0.345,0.761,High
342,2025-06-09,0,0,6.21,0.67,6.69,5,0,2.62,1.49,2.1,3,0.55,0,0,0.338,0.701,High
342,2025-06-10,1,0,6.3,0.81,5.47,0,0,3.08,1.51,1.7,3,0.345,0,1,0.271,0.874,High
342,2025-06-11,2,0,5.67,0.37,6.89,5,1,1.91,1.93,1.83,3,0.299,0,0,0.322,0.522,Medium
342,2025-06-12,3,0,6.01,1.11,6.4,9,0,2.02,1.22,2.77,3,0.182,0,0,0.461,0.733,High
342,2025-06-13,4,0,6.58,1.06,7.05,8,1,2.8,1.98,1.8,0,0.416,0,0,0.274,0.582,Medium
342,2025-06-14,5,1,6.74,1.52,7.42,7,1,2.74,1.93,2.07,8,0.302,1,0,0.307,0.762,High
342,2025-06-15,6,1,8.93,1.47,6.08,7,1,3.26,2.81,2.87,8,0.144,0,0,0.321,0.903,High
342,2025-06-16,0,0,5.49,0.74,6.47,8,0,2.02,2.61,0.87,4,0.381,0,0,0.158,0.635,Medium
342,2025-06-17,1,0,6.11,1.08,6.26,8,0,3.33,2.25,0.53,7,0.441,0,0,0.087,0.732,High
342,2025-06-18,2,0,7.19,0.4,6.02,8,0,2.51,2.47,2.2,8,0.86,0,0,0.307,0.723,High
342,2025-06-19,3,0,6.29,0.52,6.72,6,0,2.19,2.27,1.83,4,0.69,0,0,0.291,0.633,Medium
342,2025-06-20,4,0,6.4,0.99,6.37,4,1,2.36,2.6,1.45,4,0.662,0,0,0.226,0.721,High
342,2025-06-21,5,1,7.44,1.09,5.81,5,0,2.79,3.07,1.58,5,0.438,0,1,0.213,0.865,High
342,2025-06-22,6,1,7.13,1.51,6.11,5,0,3.17,1.75,2.21,4,0.349,1,0,0.31,0.863,High
342,2025-06-23,0,0,7.71,0.45,6.48,4,1,1.77,1.16,4.77,3,0.474,0,0,0.619,0.775,High
342,2025-06-24,1,0,6.08,0.01,6.9,8,0,2.83,1.69,1.56,3,0.267,0,0,0.256,0.571,Medium
342,2025-06-25,2,0,6.53,0.88,6.89,9,0,1.99,1.64,2.9,1,0.137,0,0,0.444,0.574,Medium
342,2025-06-26,3,0,6.37,1.02,6.78,9,0,2.93,2.5,0.95,2,0.713,0,0,0.149,0.692,Medium
342,2025-06-27,4,0,8.01,0.94,5.93,14,0,2.37,2.55,3.09,3,0.376,0,1,0.386,0.815,High
342,2025-06-28,5,1,8.16,1.34,5.96,10,0,2.09,1.55,4.53,1,0.626,0,1,0.555,0.936,High
342,2025-06-29,6,1,6.66,1.52,5.57,4,0,1.83,1.98,2.85,7,0.344,1,1,0.428,0.925,High
342,2025-06-30,0,0,5.58,1.08,5.65,5,0,2.29,1.47,1.82,3,0.5,0,1,0.327,0.84,High
342,2025-07-01,1,0,5.91,0.8,6.2,8,1,1.4,2.01,2.51,3,0.347,0,0,0.424,0.724,High
342,2025-07-02,2,0,4.9,1.17,5.79,4,1,2.04,2.06,0.8,3,0.607,0,1,0.164,0.732,High
342,2025-07-03,3,0,5.23,0.99,6.26,5,0,1.4,1.29,2.54,4,0.734,0,0,0.486,0.66,Medium
342,2025-07-04,4,0,5.39,0.71,6.99,12,1,2.2,1.91,1.28,6,0.481,0,0,0.237,0.616,Medium
342,2025-07-05,5,1,7.37,0.95,6.48,4,0,2.3,2.59,2.48,4,0.336,0,0,0.336,0.711,High
342,2025-07-06,6,1,7.02,1.25,6.53,0,0,2.3,2.21,2.52,3,0.597,0,0,0.358,0.801,High
342,2025-07-07,0,0,5.76,0.91,6.05,4,0,1.69,1.41,2.67,3,0.733,0,0,0.463,0.712,High
342,2025-07-08,1,0,6.15,0.63,6.59,11,1,1.88,1.86,2.41,1,0.702,0,0,0.392,0.724,High
342,2025-07-09,2,0,6.27,0.55,6.41,6,1,2.02,2.0,2.25,2,0.131,0,0,0.359,0.619,Medium
342,2025-07-10,3,0,6.17,1.1,5.82,6,2,0.73,2.41,3.02,4,0.623,0,1,0.49,0.861,High
342,2025-07-11,4,0,6.29,1.24,6.29,5,1,2.46,2.74,1.09,5,0.368,0,0,0.173,0.649,Medium
342,2025-07-12,5,1,6.81,1.08,6.72,3,0,1.95,2.21,2.65,7,0.491,0,0,0.389,0.644,Medium
342,2025-07-13,6,1,6.44,1.53,6.79,6,0,2.68,1.82,1.94,4,0.263,1,0,0.302,0.867,High
342,2025-07-14,0,0,4.03,0.99,6.54,2,1,1.21,1.41,1.41,2,0.131,0,0,0.349,0.366,Low
342,2025-07-15,1,0,6.09,1.0,6.07,9,2,1.8,2.32,1.98,4,0.471,0,0,0.325,0.726,High
342,2025-07-16,2,0,6.55,0.85,6.64,3,0,2.89,2.12,1.54,6,0.678,0,0,0.235,0.781,High
342,2025-07-17,3,0,6.04,1.41,6.91,8,1,2.05,2.02,1.97,4,0.071,0,0,0.326,0.715,High
342,2025-07-18,4,0,5.68,0.78,7.51,5,0,1.26,1.7,2.72,0,0.119,0,0,0.479,0.473,Medium
342,2025-07-19,5,1,5.08,1.17,6.45,2,1,1.9,1.75,1.44,10,0.726,0,0,0.283,0.774,High
342,2025-07-20,6,1,6.52,1.29,6.0,7,0,2.39,2.52,1.62,9,0.592,0,0,0.248,0.917,High
342,2025-07-21,0,0,7.07,0.94,6.34,7,0,1.76,2.78,2.54,2,0.193,0,0,0.359,0.637,Medium
342,2025-07-22,1,0,5.39,0.74,6.36,0,0,2.04,1.19,2.17,2,0.464,0,0,0.402,0.639,Medium
342,2025-07-23,2,0,5.51,0.15,6.62,7,0,1.78,1.7,2.02,3,0.146,0,0,0.368,0.363,Low
342,2025-07-24,3,0,5.68,1.06,7.11,9,0,1.45,1.97,2.27,3,0.142,0,0,0.4,0.38,Low
342,2025-07-25,4,0,4.33,0.84,6.88,4,0,0.98,1.0,2.35,6,0.404,0,0,0.544,0.369,Low
342,2025-07-26,5,1,6.38,1.31,6.36,14,0,2.34,1.57,2.46,6,0.665,0,0,0.386,0.86,High
342,2025-07-27,6,1,5.92,1.34,6.09,7,1,1.93,1.8,2.19,6,0.332,0,0,0.369,0.849,High
342,2025-07-28,0,0,6.57,0.77,5.88,0,0,3.29,2.45,0.83,5,0.085,0,1,0.126,0.676,Medium
342,2025-07-29,1,0,5.34,1.33,6.86,6,0,2.56,1.91,0.87,3,0.374,0,0,0.163,0.635,Medium
342,2025-07-30,2,0,6.59,1.0,6.48,5,1,2.42,1.8,2.37,2,0.1,0,0,0.359,0.671,Medium
343,2025-06-01,6,1,6.45,1.17,6.67,8,0,1.64,2.48,2.33,4,0.627,0,0,0.361,0.78,High
343,2025-06-02,0,0,4.8,0.66,7.14,3,0,1.22,1.0,2.58,2,0.657,0,0,0.537,0.496,Medium
343,2025-06-03,1,0,4.66,0.21,7.61,4,1,1.64,0.54,2.48,0,0.411,0,0,0.533,0.3,Low
343,2025-06-04,2,0,4.33,0.45,6.66,1,0,1.96,0.55,1.82,1,0.903,0,0,0.42,0.502,Medium
343,2025-06-05,3,0,6.59,0.35,7.82,8,1,1.5,1.69,3.41,1,0.401,0,0,0.517,0.581,Medium
343,2025-06-06,4,0,5.3,0.6,7.36,7,0,2.31,1.5,1.49,5,0.287,0,0,0.28,0.535,Medium
343,2025-06-07,5,1,5.76,1.48,7.31,6,0,1.98,1.18,2.61,7,0.57,0,0,0.452,0.79,High
343,2025-06-08,6,1,5.33,0.97,7.47,5,2,1.73,2.2,1.39,6,0.513,0,0,0.261,0.556,Medium
343,2025-06-09,0,0,5.59,0.72,7.38,9,1,2.33,1.99,1.28,3,0.46,0,0,0.228,0.474,Medium
343,2025-06-10,1,0,3.32,0.38,7.51,8,0,2.08,1.11,0.13,2,0.798,0,0,0.039,0.325,Low
343,2025-06-11,2,0,5.63,0.95,7.03,3,1,2.31,2.29,1.03,5,0.137,0,0,0.183,0.584,Medium
343,2025-06-12,3,0,4.39,0.47,7.74,8,1,1.02,0.62,2.76,5,0.109,0,0,0.627,0.292,Low
343,2025-06-13,4,0,5.94,0.45,8.29,2,0,2.34,1.19,2.41,3,0.447,0,0,0.405,0.196,Low
343,2025-06-14,5,1,4.18,1.42,6.72,12,1,1.44,1.27,1.47,6,0.314,0,0,0.351,0.684,Medium
343,2025-06-15,6,1,5.34,1.65,7.54,5,0,1.78,2.32,1.24,6,0.386,1,0,0.232,0.789,High
343,2025-06-16,0,0,3.25,0.65,7.05,9,0,0.7,1.05,1.5,3,0.164,0,0,0.461,0.402,Low
343,2025-06-17,1,0,4.02,0.53,7.29,3,0,0.64,1.31,2.08,0,0.144,0,0,0.516,0.332,Low
343,2025-06-18,2,0,5.05,0.67,7.05,5,0,1.94,0.92,2.2,3,0.593,0,0,0.435,0.621,Medium
343,2025-06-19,3,0,4.11,0.65,7.81,1,0,1.42,1.52,1.16,4,0.286,0,0,0.283,0.36,Low
343,2025-06-20,4,0,3.19,0.75,7.89,6,0,1.45,1.35,0.39,1,0.216,0,0,0.123,0.304,Low
343,2025-06-21,5,1,5.51,1.2,7.69,2,0,3.24,0.84,1.42,8,0.436,0,0,0.258,0.667,Medium
343,2025-06-22,6,1,5.47,0.62,7.89,7,2,2.02,1.15,2.3,4,0.707,0,0,0.421,0.544,Medium
343,2025-06-23,0,0,5.37,0.99,7.32,4,1,1.68,0.66,3.03,4,0.224,0,0,0.565,0.552,Medium
343,2025-06-24,1,0,3.54,0.53,7.42,5,1,0.91,0.69,1.93,1,0.393,0,0,0.546,0.353,Low
343,2025-06-25,2,0,4.54,0.58,7.74,5,0,1.49,1.85,1.2,0,0.46,0,0,0.264,0.368,Low
343,2025-06-26,3,0,5.99,0.58,7.27,5,1,1.35,2.09,2.55,2,0.144,0,0,0.425,0.723,High
343,2025-06-27,4,0,4.8,1.16,6.53,4,1,1.7,1.61,1.5,0,0.705,0,0,0.312,0.683,Medium
343,2025-06-28,5,1,5.01,1.39,6.94,7,1,1.35,1.62,2.05,2,0.649,0,0,0.408,0.663,Medium
343,2025-06-29,6,1,5.49,2.1,7.66,11,0,1.61,2.25,1.62,5,0.411,1,0,0.296,0.796,High
343,2025-06-30,0,0,5.59,0.19,7.83,8,0,1.62,1.35,2.62,4,0.12,0,0,0.469,0.288,Low
343,2025-07-01,1,0,5.59,0.61,7.23,8,0,1.86,1.89,1.84,3,0.513,0,0,0.328,0.426,Low
343,2025-07-02,2,0,4.19,0.0,7.7,4,0,0.65,0.6,2.95,4,0.736,0,0,0.703,0.269,Low
343,2025-07-03,3,0,4.34,0.0,7.61,3,0,0.82,1.24,2.28,8,0.626,0,0,0.526,0.295,Low
343,2025-07-04,4,0,5.21,0.28,7.66,5,1,1.36,1.36,2.5,4,0.415,0,0,0.479,0.47,Medium
343,2025-07-05,5,1,6.04,0.73,8.25,4,1,2.74,1.68,1.63,2,0.237,0,0,0.27,0.462,Medium
343,2025-07-06,6,1,6.03,1.45,6.72,9,0,1.87,1.69,2.46,5,0.404,0,0,0.409,0.688,Medium
343,2025-07-07,0,0,3.38,0.33,7.77,6,1,0.86,0.96,1.56,4,0.54,0,0,0.463,0.19,Low
343,2025-07-08,1,0,5.01,0.77,7.32,7,0,2.59,1.8,0.61,4,0.323,0,0,0.121,0.532,Medium
343,2025-07-09,2,0,4.67,0.0,7.54,4,0,2.41,1.24,1.01,2,0.478,0,0,0.217,0.422,Low
343,2025-07-10,3,0,3.47,0.1,7.89,3,0,0.86,0.46,2.15,4,0.275,0,0,0.62,0.25,Low
343,2025-07-11,4,0,5.94,0.28,8.1,6,0,2.27,1.4,2.28,4,0.193,0,0,0.383,0.399,Low
343,2025-07-12,5,1,4.4,1.35,7.5,7,1,1.19,0.54,2.68,7,0.063,0,0,0.608,0.427,Low
343,2025-07-13,6,1,5.24,1.06,7.12,4,0,1.1,1.39,2.75,6,0.443,0,0,0.525,0.63,Medium
343,2025-07-14,0,0,4.78,0.85,7.31,5,0,1.93,1.48,1.37,7,0.154,0,0,0.286,0.281,Low
343,2025-07-15,1,0,5.02,1.24,7.21,11,0,0.89,1.23,2.9,3,0.237,0,0,0.578,0.584,Medium
343,2025-07-16,2,0,5.2,0.53,7.39,7,1,1.6,1.31,2.3,4,0.727,0,0,0.441,0.607,Medium
343,2025-07-17,3,0,6.16,0.46,8.33,0,0,1.9,1.23,3.03,5,0.61,0,0,0.492,0.397,Low
343,2025-07-18,4,0,4.6,0.86,7.1,8,0,1.54,1.1,1.96,2,0.313,0,0,0.425,0.406,Low
343,2025-07-19,5,1,5.79,1.56,6.82,7,1,1.68,1.1,3.0,3,0.421,1,0,0.519,0.839,High
343,2025-07-20,6,1,7.15,1.58,6.97,9,1,2.39,1.56,3.19,4,0.41,1,0,0.447,0.873,High
343,2025-07-21,0,0,5.46,1.43,6.73,4,2,2.62,2.09,0.74,4,0.273,0,0,0.136,0.732,High
343,2025-07-22,1,0,4.61,0.69,7.06,3,0,1.62,1.54,1.44,2,0.106,0,0,0.313,0.365,Low
343,2025-07-23,2,0,5.79,0.63,7.01,9,0,2.55,1.48,1.76,5,0.359,0,0,0.304,0.617,Medium
343,2025-07-24,3,0,6.58,0.5,7.26,6,1,1.44,1.5,3.63,4,0.39,0,0,0.552,0.658,Medium
343,2025-07-25,4,0,4.93,0.36,6.98,2,0,1.56,0.18,3.18,3,0.65,0,0,0.646,0.285,Low
343,2025-07-26,5,1,4.07,0.65,7.22,0,3,1.26,1.5,1.31,3,0.265,0,0,0.321,0.413,Low
343,2025-07-27,6,1,4.84,0.95,7.27,2,0,1.97,1.33,1.54,5,0.911,0,0,0.319,0.512,Medium
343,2025-07-28,0,0,5.14,0.71,7.35,6,0,1.82,1.11,2.2,3,0.297,0,0,0.429,0.451,Medium
343,2025-07-29,1,0,6.95,0.56,7.29,1,0,2.83,2.01,2.11,6,0.759,0,0,0.304,0.736,High
343,2025-07-30,2,0,5.12,0.36,7.67,3,0,1.46,0.89,2.77,3,0.444,0,0,0.541,0.391,Low
344,2025-06-01,6,1,4.62,1.0,5.24,8,0,1.92,1.51,1.2,10,0.219,0,1,0.26,0.95,High
344,2025-06-02,0,0,5.02,0.92,6.4,1,1,1.12,1.72,2.18,5,0.435,0,0,0.435,0.674,Medium
344,2025-06-03,1,0,5.41,0.77,6.05,10,0,2.61,2.6,0.2,9,0.381,0,0,0.037,0.888,High
344,2025-06-04,2,0,4.97,0.92,5.73,2,0,1.51,0.82,2.64,6,0.607,0,1,0.531,0.812,High
344,2025-06-05,3,0,6.43,1.16,5.13,2,1,2.5,2.63,1.31,4,0.264,0,1,0.203,0.917,High
344,2025-06-06,4,0,5.22,1.72,4.86,9,0,2.01,1.44,1.77,7,0.825,1,1,0.34,0.973,High
344,2025-06-07,5,1,6.41,1.85,4.55,3,0,1.87,1.9,2.64,5,0.199,1,1,0.412,0.993,High
344,2025-06-08,6,1,6.77,1.58,4.9,10,1,2.66,1.46,2.65,6,0.175,1,1,0.391,0.972,High
344,2025-06-09,0,0,3.56,1.32,6.9,11,0,1.48,1.83,0.25,5,0.305,0,0,0.069,0.701,High
344,2025-06-10,1,0,5.37,0.98,5.62,7,0,1.51,1.41,2.45,3,0.196,0,1,0.457,0.85,High
344,2025-06-11,2,0,4.75,0.53,5.21,7,0,0.73,1.6,2.42,4,0.197,0,1,0.51,0.905,High
344,2025-06-12,3,0,6.16,0.88,5.27,5,0,1.93,1.48,2.76,6,0.5,0,1,0.447,0.969,High
344,2025-06-13,4,0,5.02,0.64,5.21,4,0,1.09,1.83,2.1,5,0.525,0,1,0.418,0.876,High
344,2025-06-14,5,1,5.77,1.15,5.4,6,3,2.41,2.15,1.2,8,0.418,0,1,0.209,0.934,High
344,2025-06-15,6,1,5.5,1.2,6.15,5,1,1.91,1.77,1.81,10,0.497,0,0,0.33,0.882,High
344,2025-06-16,0,0,3.39,0.66,6.68,3,1,0.87,0.96,1.57,4,0.351,0,0,0.462,0.624,Medium
344,2025-06-17,1,0,3.74,0.93,6.11,12,0,1.48,1.09,1.17,4,0.339,0,0,0.314,0.779,High
344,2025-06-18,2,0,5.64,1.24,4.64,6,1,2.35,1.73,1.56,9,0.889,0,1,0.277,0.972,High
344,2025-06-19,3,0,5.14,0.3,5.64,7,2,1.55,0.87,2.71,8,0.324,0,1,0.528,0.904,High
344,2025-06-20,4,0,5.27,0.86,5.84,4,0,1.67,0.7,2.9,3,0.294,0,1,0.55,0.854,High
344,2025-06-21,5,1,4.64,1.36,5.19,10,0,1.79,2.17,0.68,8,0.632,0,1,0.147,0.97,High
344,2025-06-22,6,1,5.4,1.37,5.64,13,0,1.49,1.63,2.28,8,0.567,0,1,0.422,0.935,High
344,2025-06-23,0,0,4.0,0.57,5.93,9,1,1.29,1.14,1.58,7,0.533,0,1,0.394,0.827,High
344,2025-06-24,1,0,5.12,0.6,6.35,7,0,1.89,1.85,1.38,7,0.42,0,0,0.269,0.744,High
344,2025-06-25,2,0,5.82,0.96,5.83,5,1,2.2,1.32,2.3,6,0.143,0,1,0.395,0.902,High
344,2025-06-26,3,0,4.9,0.47,5.7,10,1,2.93,1.6,0.37,7,0.589,0,1,0.075,0.851,High
344,2025-06-27,4,0,2.9,0.08,5.53,2,2,1.06,0.82,1.02,8,0.272,0,1,0.351,0.652,Medium
344,2025-06-28,5,1,4.56,1.49,5.02,7,2,0.94,1.32,2.3,10,0.649,0,1,0.504,0.935,High
344,2025-06-29,6,1,4.74,0.88,5.05,1,1,1.21,1.63,1.91,9,0.477,0,1,0.402,0.914,High
344,2025-06-30,0,0,5.9,0.89,5.95,11,0,1.98,2.56,1.36,0,0.569,0,1,0.23,0.877,High
344,2025-07-01,1,0,3.56,0.48,6.11,5,0,0.34,0.33,2.88,7,0.23,0,0,0.811,0.606,Medium
344,2025-07-02,2,0,4.85,0.79,6.24,5,0,2.14,2.19,0.53,6,0.338,0,0,0.108,0.766,High
344,2025-07-03,3,0,5.26,0.74,6.09,6,0,1.99,2.13,1.14,4,0.284,0,0,0.217,0.679,Medium
344,2025-07-04,4,0,6.12,0.9,5.49,3,1,2.23,2.53,1.36,6,0.253,0,1,0.222,0.938,High
344,2025-07-05,5,1,6.0,2.07,4.99,6,1,1.81,2.04,2.15,7,0.202,1,1,0.358,0.968,High
344,2025-07-06,6,1,6.5,1.56,5.77,8,0,1.46,1.61,3.43,11,0.566,1,1,0.528,0.961,High
344,2025-07-07,0,0,4.2,0.92,5.14,0,0,2.07,0.97,1.16,5,0.306,0,1,0.276,0.822,High
344,2025-07-08,1,0,3.78,0.8,5.64,9,0,1.7,1.11,0.96,7,0.406,0,1,0.255,0.86,High
344,2025-07-09,2,0,3.9,0.54,6.45,3,0,0.47,0.64,2.79,5,0.141,0,0,0.715,0.561,Medium
344,2025-07-10,3,0,6.11,0.94,5.09,10,0,2.21,1.19,2.71,2,0.436,0,1,0.443,0.939,High
344,2025-07-11,4,0,5.6,0.93,5.6,8,0,1.94,1.42,2.24,3,0.383,0,1,0.4,0.891,High
344,2025-07-12,5,1,5.59,1.1,5.39,1,0,2.17,0.6,2.83,5,0.251,0,1,0.506,0.942,High
344,2025-07-13,6,1,6.52,1.72,4.49,8,1,2.57,2.08,1.87,6,0.326,1,1,0.287,0.984,High
344,2025-07-14,0,0,4.8,0.47,5.84,3,1,1.66,1.58,1.57,3,0.36,0,1,0.326,0.866,High
344,2025-07-15,1,0,4.61,0.99,5.89,4,0,2.07,2.45,0.08,1,0.124,0,1,0.018,0.814,High
344,2025-07-16,2,0,5.29,1.32,5.36,7,0,2.4,2.12,0.77,3,0.317,0,1,0.145,0.931,High
344,2025-07-17,3,0,3.92,0.81,5.02,6,0,1.59,0.67,1.66,7,0.401,0,1,0.424,0.92,High
344,2025-07-18,4,0,4.1,0.26,6.62,8,0,0.04,0.47,3.6,4,0.577,0,0,0.877,0.404,Low
344,2025-07-19,5,1,5.04,1.44,5.8,5,0,1.29,0.85,2.9,6,0.158,0,1,0.575,0.933,High
344,2025-07-20,6,1,5.61,1.36,5.2,7,0,1.49,1.54,2.57,7,0.265,0,1,0.459,0.967,High
344,2025-07-21,0,0,5.32,0.0,5.53,10,0,2.31,1.55,1.46,5,0.065,0,1,0.274,0.817,High
344,2025-07-22,1,0,6.13,1.84,4.56,4,2,1.72,2.0,2.41,6,0.19,1,1,0.393,0.979,High
344,2025-07-23,2,0,5.11,0.73,5.78,5,0,2.44,0.91,1.76,5,0.372,0,1,0.345,0.86,High
344,2025-07-24,3,0,5.54,0.58,6.15,9,1,1.65,2.4,1.49,5,0.247,0,0,0.269,0.798,High
344,2025-07-25,4,0,3.93,0.59,5.4,4,0,1.03,1.6,1.3,4,0.322,0,1,0.33,0.739,High
344,2025-07-26,5,1,5.13,0.79,5.68,4,0,1.56,1.3,2.27,7,0.644,0,1,0.443,0.92,High
344,2025-07-27,6,1,5.11,1.37,6.06,4,1,1.81,1.83,1.48,6,0.862,0,0,0.289,0.895,High
344,2025-07-28,0,0,5.21,0.65,5.71,3,1,2.47,1.81,0.92,7,0.35,0,1,0.177,0.935,High
344,2025-07-29,1,0,6.15,0.69,5.59,6,0,2.67,1.22,2.26,7,0.371,0,1,0.367,0.936,High
344,2025-07-30,2,0,3.22,0.69,5.51,9,1,1.44,1.16,0.62,3,0.382,0,1,0.191,0.841,High
345,2025-06-01,6,1,5.15,1.82,6.43,15,0,1.8,2.91,0.44,6,0.465,1,0,0.085,0.899,High
345,2025-06-02,0,0,5.67,0.99,6.45,2,1,2.26,2.03,1.38,5,0.62,0,0,0.244,0.845,High
345,2025-06-03,1,0,3.87,0.35,5.97,9,1,1.2,0.45,2.22,6,0.383,0,1,0.574,0.84,High
345,2025-06-04,2,0,4.15,0.3,6.53,1,0,0.72,0.63,2.8,2,0.553,0,0,0.674,0.613,Medium
345,2025-06-05,3,0,4.63,0.34,7.74,10,0,0.93,0.92,2.78,5,0.849,0,0,0.6,0.537,Medium
345,2025-06-06,4,0,4.57,0.72,6.91,5,0,2.54,1.28,0.75,1,0.793,0,0,0.164,0.499,Medium
345,2025-06-07,5,1,6.37,1.05,7.34,7,0,2.06,0.76,3.55,9,0.429,0,0,0.557,0.74,High
345,2025-06-08,6,1,5.48,1.55,5.06,7,1,2.47,1.28,1.74,2,0.578,1,1,0.318,0.963,High
345,2025-06-09,0,0,3.21,0.34,6.31,7,0,0.71,0.54,1.96,4,0.171,0,0,0.612,0.626,Medium
345,2025-06-10,1,0,5.54,0.51,7.54,10,0,1.71,2.33,1.5,7,0.137,0,0,0.271,0.602,Medium
345,2025-06-11,2,0,4.12,0.93,6.43,0,1,2.34,1.05,0.73,5,0.503,0,0,0.178,0.646,Medium
345,2025-06-12,3,0,6.1,0.37,7.19,7,0,2.03,1.74,2.33,5,0.277,0,0,0.381,0.536,Medium
345,2025-06-13,4,0,4.94,0.89,6.28,7,0,1.47,1.33,2.14,7,0.695,0,0,0.433,0.752,High
345,2025-06-14,5,1,5.41,0.99,6.39,5,0,1.73,1.83,1.85,6,0.532,0,0,0.342,0.844,High
345,2025-06-15,6,1,6.11,0.56,6.71,4,0,2.03,1.3,2.78,3,0.629,0,0,0.455,0.788,High
345,2025-06-16,0,0,4.69,0.78,7.97,6,0,1.08,1.0,2.62,1,0.252,0,0,0.559,0.443,Low
345,2025-06-17,1,0,5.54,0.36,6.27,1,0,1.57,1.9,2.07,6,0.36,0,0,0.373,0.772,High
345,2025-06-18,2,0,5.67,0.18,7.41,10,0,1.84,1.37,2.46,3,0.444,0,0,0.434,0.476,Medium
345,2025-06-19,3,0,5.3,1.11,6.34,2,0,1.05,1.7,2.55,4,0.467,0,0,0.481,0.735,High
345,2025-06-20,4,0,4.48,0.93,5.81,6,0,0.8,1.59,2.09,3,0.632,0,1,0.467,0.896,High
345,2025-06-21,5,1,7.07,1.53,7.1,9,1,2.71,2.27,2.09,4,0.633,1,0,0.296,0.887,High
345,2025-06-22,6,1,5.2,1.19,7.19,3,1,1.01,2.13,2.06,5,0.507,0,0,0.396,0.611,Medium
345,2025-06-23,0,0,5.68,0.5,7.93,3,0,1.88,1.69,2.12,8,0.217,0,0,0.373,0.543,Medium
345,2025-06-24,1,0,5.13,0.2,7.35,7,1,1.95,1.74,1.43,1,0.203,0,0,0.279,0.512,Medium
345,2025-06-25,2,0,6.56,0.73,6.91,5,0,2.04,1.76,2.76,4,0.535,0,0,0.421,0.831,High
